"3675","415 WESTCHESTER BLVD, ATLANTA, Georgia, ","Match","Non_Exact","415 WESTCHESTER BLVD NW, ATLANTA, GA, 30314","-84.45394035399994,33.76596497200006","17340229","R","13","121","008301","2011"
"3676","403 WESTCHESTER BLVD, ATLANTA, Georgia, ","Match","Non_Exact","403 WESTCHESTER BLVD NW, ATLANTA, GA, 30314","-84.45388767099996,33.765846434000025","17340229","R","13","121","008301","2011"
"18579","409 NOTTAWAY LN, ALPHARETTA, Georgia, ","Match","Exact","409 NOTTAWAY LN, ALPHARETTA, GA, 30009","-84.29190948199994,34.06798704900007","642888715","R","13","121","011639","1015"
"3678","382 ILLINOIS AVE, ATLANTA, Georgia, ","Match","Non_Exact","382 ILLINOIS AVE NW, ATLANTA, GA, 30314","-84.45179725699995,33.76568727000006","17340237","L","13","121","008301","2011"
"17248","1013 ADA AVE, ATLANTA, Georgia, ","Match","Non_Exact","1013 ADA AVE NW, ATLANTA, GA, 30318","-84.46437803699996,33.783098804000076","17339568","R","13","121","008601","4006"
"17249","1051 ADA AVE, ATLANTA, Georgia, ","Match","Non_Exact","1051 ADA AVE NW, ATLANTA, GA, 30318","-84.46387091999998,33.78358573500003","17339568","R","13","121","008601","4006"
"3679","375 YONKERS AVE, ATLANTA, Georgia, ","Match","Non_Exact","375 YONKERS AVE NW, ATLANTA, GA, 30314","-84.45444468899996,33.76548547300007","17339849","R","13","121","008301","2012"
"18586","122 NOTTAWAY LN, ALPHARETTA, Georgia, ","Match","Exact","122 NOTTAWAY LN, ALPHARETTA, GA, 30009","-84.29295263699998,34.06909295100007","642888715","L","13","121","011639","1013"
"17256","2443 MAIN ST, ATLANTA, Georgia, ","Match","Exact","2443 MAIN ST, ATLANTA, GA, 30344","-84.43776244999998,33.68888800700006","17348060","R","13","121","011203","2023"
"18588","1041 FIELDSTONE TRL, MILTON, Georgia, ","Match","Exact","1041 FIELDSTONE TRL, MILTON, GA, 30004","-84.31624777199994,34.149396731000024","17421740","L","13","121","011514","1003"
"3690","2070 DETROIT AVE, ATLANTA, Georgia, ","Match","Non_Exact","2070 DETROIT AVE NW, ATLANTA, GA, 30314","-84.45501808399996,33.76704317000008","17339692","L","13","121","008301","2012"
"17258","2594 WATKINS ST, ATLANTA, Georgia, ","Match","Non_Exact","2594 WATKINS ST NW, ATLANTA, GA, 30318","-84.47293517699995,33.78396962700003","17339372","L","13","121","008601","2007"
"3691","1957 PINEDALE DR, ATLANTA, Georgia, ","Match","Non_Exact","1957 PINEDALE DR NW, ATLANTA, GA, 30314","-84.45068859199995,33.76579776900007","17340247","R","13","121","008301","2010"
"18582","502 NOTTAWAY LN, ALPHARETTA, Georgia, ","Match","Exact","502 NOTTAWAY LN, ALPHARETTA, GA, 30009","-84.29075790899998,34.06802156200007","642682609","L","13","121","011639","1013"
"3693","1894 NORTH AVE, ATLANTA, Georgia, ","Tie"
"18583","604 NOTTAWAY LN, ALPHARETTA, Georgia, ","Match","Exact","604 NOTTAWAY LN, ALPHARETTA, GA, 30009","-84.29019053299999,34.06801857000005","642682609","L","13","121","011639","1013"
"3694","1890 NORTH AVE, ATLANTA, Georgia, ","Tie"
"17254","1078 FOURTH ST, ATLANTA, Georgia, ","Match","Exact","1078 4TH ST, ATLANTA, GA, 30318","-84.47041259999997,33.78397442200003","618352122","L","13","121","008601","2008"
"18585","302 NOTTAWAY LN, ALPHARETTA, Georgia, ","Match","Exact","302 NOTTAWAY LN, ALPHARETTA, GA, 30009","-84.29219530699999,34.06799886700003","642888715","L","13","121","011639","1013"
"2364","280 WATERGATE DR, ROSWELL, Georgia, ","Match","Exact","280 WATERGATE DR, ROSWELL, GA, 30076","-84.32146662899999,33.997552075000044","17353298","L","13","121","011436","3000"
"1033","51 SAINT CLAIRE LN, ATLANTA, Georgia, ","Match","Non_Exact","51 ST CLAIRE LN NE, ATLANTA, GA, 30324","-84.35472506199994,33.830272112000046","17433799","L","13","121","009411","1004"
"1032","48 SAINT CLAIRE LN, ATLANTA, Georgia, ","Match","Non_Exact","48 ST CLAIRE LN NE, ATLANTA, GA, 30324","-84.35471591899994,33.83022742600008","17433799","R","13","121","009411","1004"
"1031","39 ST CLAIRE LN, ATLANTA, Georgia, ","Match","Non_Exact","39 ST CLAIRE LN NE, ATLANTA, GA, 30324","-84.35464128999996,33.83011316200003","17433799","L","13","121","009411","1004"
"2361","145 GUNLOCK TRC, ROSWELL, Georgia, ","Match","Non_Exact","145 GUNLOCK TRCE, ROSWELL, GA, 30076","-84.28601016099998,34.00458039400007","17353581","R","13","121","011432","1000"
